domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
powertalk1360.com,PowerTalk 1360 KFIV - The Valley's News and Information Station,,USA,77,84395,2025-11-11T10:29:38.940012696Z,"['501c3 Status Nonprofit', 'AWS WAF Challenge', 'Amazon Associates Affiliate Shop', 'Amazon WAF Blocked', 'Amazon Widgets', 'Apture Linking Platform', 'Bitwarden Passwordless', 'CacheFly CDN', 'Cisco/Arrowpoint Content Service Switch', 'Cloudflare', 'Content Delivery Network', 'Contento', 'DAV', 'Express', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'Fastly', 'Financial Services Guide', 'Fireblade', 'GZIP Module', 'Gambling Content', 'GetResponse', 'GitHub Hosting', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'Gravity', 'Harbor', 'Help.com', 'IcoMoon', 'Instagram Follow Button', 'Investor Relations', 'NFOrce Internet', 'New Relic', 'No-Q', 'OneTrust Domain Verification', 'Outbrain Direct', 'Perl', 'Prebid', 'QUIC', 'Rumble Player', 'Shifter', 'Submittable', 'Twitter Ads', 'UTF-8', 'Underscores', 'University or College', 'Way', 'YouTube', 'eLand', 'reCAPTCHA']"
ijscreme.be,Huisbereide maaltijden & ijs,,,35,2940,2025-11-10T14:36:38.427730439Z,"['CacheFly CDN', 'FreeCSSTemplates', 'Nginx', 'UTF-8', 'jQuery']"
kurveonwilshire.com,Modern Apartment Residences in Koreatown,,USA,77,61708,2025-11-10T04:30:00.935241055Z,"['Alternate Protocol', 'BetterBot', 'CacheFly', 'CacheFly CDN', 'Google Analytics', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Netseer Direct', 'Nginx', 'PHP', 'PWA', 'RealPage', 'Theme In WP', 'UTF-8', 'Vimeo', 'WordPress', 'WordPress Multisite']"
towntreeline.com,"Town Treeline | Luxury Apartments In Fort Myers, Florida",Town Treeline Luxury Apartments,USA,75,57687,2025-11-09T19:06:46.927845705Z,"['Adult Content', 'Alternate Protocol', 'CacheFly', 'CacheFly CDN', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Google Analytics', 'Google Tag Manager', 'Gravity', 'Hello Elementor', 'Instagram Follow Button', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Premium Addons for Elementor', 'RealPage', 'Skypack', 'Sticky Header Effects for Elementor', 'Theme In WP', 'UTF-8', 'WordPress', 'WordPress Multisite', 'jQuery']"
geektells.com,Home - Bryan Chaffin GeekTells,,,60,6380,2025-11-09T08:13:22.903756991Z,"['Alternate Protocol', 'Apache', 'App Store', 'CacheFly', 'CacheFly CDN', 'CentOS', 'DAV', 'Elementor', 'Elementor Custom Skin', 'EmbedPress', 'GZIP Module', 'Hello Elementor', 'Instagram Follow Button', 'Jetpack', 'Kitco', 'Mastodon', 'Microdata for Google Shopping', 'NFOrce Internet', 'OpenSSL', 'PHP', 'QUIC', 'Share Link', 'Show.co', 'Theme In WP', 'UTF-8', 'Vercel', 'WP PageNavi', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'YouTube', 'jQuery']"
safe10tproject.eu,Home,,NLD,77,19608,2025-11-07T08:44:30.962578468Z,"['Apache', 'CacheFly', 'CacheFly CDN', 'Constant Contact', 'Fastly', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'PHP', 'UTF-8', 'YouTube', 'reCAPTCHA']"
trophy-events-uk.co.uk,Trophy Events | Register interest,,,35,13383,2025-11-06T13:53:38.89509076Z,"['Apache', 'CacheFly', 'CacheFly CDN', 'Fireblade', 'GZIP Module', 'Google Cloud DNS', 'Google Font API', 'Tailwind CSS', 'reCAPTCHA']"
airnzonesmart.co.nz,Air New Zealand – OneSmart Prepaid Travel Money Card,,CHN,65,461433,2025-11-06T02:14:38.88368656Z,"['AWS WAF Challenge', 'Adobe Marketing Cloud', 'Amazon WAF Blocked', 'Apple Auto Link Maker', 'Bing Cashback', 'Bing Conversion Tracking', 'Bulma', 'CacheFly CDN', 'CrazyEgg', 'DoubleClick Bid Manager', 'Fontdeck', 'Fonts.com', 'GZIP Module', 'Gambling Content', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Maps', 'Google My Business', 'Google Play', 'Google Tag Manager', 'IcoMoon', 'Kampyle Analytics', 'LiveAgent', 'Microsoft Ajax Content Delivery Network', 'MyFonts', 'OneTrust Domain Verification', 'PHP', 'PWA', 'Perl', 'RM Education', 'Salesforce Experience Cloud', 'Salesforce Hosted', 'Salesforce Live Agent', 'Tailwind CSS', 'Twitter Ads', 'Twitter Analytics', 'UTF-8', 'reCAPTCHA']"
credit-line.co.uk,Creditline | Apply for a line of credit,,GBR,50,13383,2025-11-05T21:41:38.886003108Z,"['Apache', 'CacheFly', 'CacheFly CDN', 'Fireblade', 'GZIP Module', 'Google Cloud DNS', 'Google Font API', 'Tailwind CSS', 'reCAPTCHA']"
goodwillrocktherunway.org,Goodwill Rock The Runway – Greensboro’s Premier Fashion Show – Benefiting Triad Goodwill,,USA,55,4059,2025-11-05T21:11:20.501097097Z,"['AWS WAF Challenge', 'AddThis', 'AddThis for Wordpress', 'Alternate Protocol', 'Amazon WAF Blocked', 'Apache', 'CacheFly CDN', 'Contact Form Plugin', 'EmbedPress', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Font Awesome', 'Formidable Pro Form', 'FreeBSD', 'GZIP Module', 'GoDaddy', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google My Business', 'Gravity', 'Gravity Forms', 'Instagram Follow Button', 'KeyCDN', 'Lazy Load for WordPress', 'MailMunch', 'PHP', 'Photo Gallery for WordPress', 'Python', 'QUIC', 'Slider Revolution', 'Theme In WP', 'ThemeFusion', 'Twitter Ads', 'UTF-8', 'University or College', 'WP jQuery Lightbox', 'Website Tonight', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'Yandex Hosting', 'YouTube', 'jQuery']"
vensonghotel.com,"Ven Sông Riverside Hotel - Cầu Sông Kinh, xã Phước Thuận,huyện Xuyên Mộc, tỉnh BRVT",,,52,13635,2025-11-05T16:34:59.695675104Z,"['CDN JS', 'CacheFly', 'CacheFly CDN', 'Cloudflare', 'Cloudflare CDN', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'Fireblade', 'Font Awesome', 'IcoMoon', 'UTF-8']"
wicn.org,90.5 WICN Public Radio - 90.5 WICN Public Radio,90.5 WICN Public Radio,USA,75,18329,2025-11-05T11:31:32.87771007Z,"['501c3 Status Nonprofit', 'Alternate Protocol', 'CacheFly', 'CacheFly CDN', 'DAV', 'EmbedPress', 'Font Awesome', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Maps', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'Instagram Follow Button', 'LiteSpeed', 'Microdata for Google Shopping', 'PHP', 'QUIC', 'Recent Posts Widget With Thumbnails', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'University or College', 'WP Video Lightbox', 'WPBakery', 'WordPress', 'WordPress Multisite', 'YouTube', 'eLand', 'jQuery']"
liveora.com,Ora | Modern Luxury Apartments - Kalorama Washington DC,,USA,77,34357,2025-11-05T05:07:15.40535686Z,"['AWS WAF Challenge', 'Adobe Creative Cloud WebFonts', 'Alternate Protocol', 'CacheFly', 'CacheFly CDN', 'Cloudflare', 'Contact Form Plugin', 'Content Delivery Network', 'EmbedPress', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Hotjar', 'IcoMoon', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Neighborhoods', 'PHP', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'WP Engine', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
miriam-project.eu,Home,,,62,19608,2025-11-03T08:49:47.796897533Z,"['Apache', 'CacheFly', 'CacheFly CDN', 'Constant Contact', 'Fastly', 'Google My Business', 'IcoMoon', 'PHP', 'UTF-8', 'reCAPTCHA']"
peakroad.com,Home - Peak Road,Peak Road,,62,29135,2025-11-03T06:14:39.003993207Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Apture Linking Platform', 'CacheFly CDN', 'Contact Form Plugin', 'EmbedPress', 'Font Awesome', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'Google Tag Manager', 'IcoMoon', 'InitiativeS', 'Instagram Follow Button', 'Jetpack', 'LiteSpeed', 'Microdata for Google Shopping', 'Microsoft Clarity', 'PHP', 'QUIC', 'Site Kit', 'Slider Revolution', 'ThemeFusion', 'UTF-8', 'University or College', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'jQuery']"
simple-code.agency,Custom Software & App Development for Growth - Simple Code,Simple Code Agency,,82,150489,2025-11-03T01:43:57.993061641Z,"['AWS WAF Challenge', 'Accordion Blocks', 'Apture Linking Platform', 'CacheFly CDN', 'Cloudflare', 'Cloudflare CDN', 'Clutch', 'Content Delivery Network', 'Craft', 'DAV', 'Financial Services Guide', 'Fireblade', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'K2F', 'M247', 'Microdata for Google Shopping', 'Next.js', 'No-Q', 'Perl', 'Pleroma', 'QUIC', 'SMC', 'Subversion', 'Twitter Ads', 'UTF-8', 'University or College', 'Vector Internet Services']"
listen2earn.com,listen2Earn - Nerea San Jose,,CRI,77,43691,2025-11-02T16:03:40.786917832Z,"['AWS WAF Challenge', 'Alternate Protocol', 'CacheFly', 'CacheFly CDN', 'DAV', 'EmbedPress', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'IcoMoon', 'LiteSpeed', 'MailMunch', 'Microdata for Google Shopping', 'PHP', 'QUIC', 'ShareThis', 'TUNE', 'Tailwind CSS', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'WordPress', 'WordPress Multisite', 'YouTube', 'arsys.es', 'jQuery']"
ezescan.com,EzeScan |,,,57,6039,2025-11-02T11:52:05.809920033Z,"['Apture Linking Platform', 'CacheFly', 'CacheFly CDN', 'Content Delivery Network', 'Drupal', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'IcoMoon', 'JIRA', 'LinkedIn Insights', 'OpenResty', 'Python', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'University or College', 'YouTube']"
apphouseinfotech.com,AppHouse Infotech: Leading Mobile App & Web Development in Rajkot,,IND,72,15139,2025-11-02T03:53:38.886835802Z,"['Bulma', 'CDN JS', 'CacheFly', 'CacheFly CDN', 'Cloudflare', 'Cloudflare CDN', 'Express', 'Font Awesome', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'LiteSpeed', 'PHP', 'QUIC', 'Tailwind CSS', 'UTF-8', 'WhatsApp Sharing']"
verto-fx.co.uk,Verto LP,,GBR,40,13383,2025-11-02T00:23:38.902677967Z,"['Apache', 'CacheFly', 'CacheFly CDN', 'Fireblade', 'GZIP Module', 'Google Cloud DNS', 'Google Font API', 'Tailwind CSS', 'reCAPTCHA']"
thecebuano.com,The Cebuano - Cebu Like a Local,The Cebuano,ZAF,82,46358,2025-11-01T12:38:57.316868888Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Apache', 'Automattic', 'CacheFly', 'CacheFly CDN', 'Express', 'Fireblade', 'Funding Choices', 'Google Adsense', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Funding Choices', 'Google Matched Content', 'Google My Business', 'Google Related Website Sites', 'Google Reseller', 'Google Tag Manager', 'Instagram Follow Button', 'Jetpack', 'Jetpack Site Accelerator', 'Lazy Load for WordPress', 'LiteSpeed', 'Microdata for Google Shopping', 'PHP', 'QUIC', 'Shareaholic', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'YouTube', 'jQuery']"
cdntoolkit.com,CDNToolKit | Tools to Find the Best CDN for Your Needs: Performance and Uptime,,SGP,77,63868,2025-11-01T10:43:10.903881189Z,"['5centsCDN', 'Amazon CloudFront', 'Amazon Link Enchancer', 'Apache', 'Azion', 'Bulma', 'CDN JS', 'CDNetworks DNS', 'CacheFly CDN', 'Cloudflare', 'Cloudflare CDN', 'Fastly CDN', 'Fireblade', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Retail Product Discovery', 'MediaNova', 'OVH CDN', 'Subversion', 'Tailwind CSS', 'UTF-8', 'Userback', 'eLand']"
